term	translation
panserraikos	panserraikos
pansy	pansy
panta	panta
pantagruel	pantagruel
pantaleon	pantaleon
pantalla	ecrã / tela
pantallas	ecrãs
pantalones	calças
pantalón	calça
pantanal	pantanal
pantani	pantani
pantano	pântano
pantanosa	pantanosa
pantanosas	pantanosas
pantanoso	pantanoso
pantene	pantene
pantera	pantera
panteras	panteras
panteísmo	parangolé
panteísta	panteísta
panteón	panteão
pantheon	pantheon
panther	panther
panthera	panthera
panthers	panthers
panthrakikos	panthrakikos
pantin	pantin
pantitlán	pantitlán
pantl	pantl
pantocrátor	pantocrator
pantografía	pantografia
pantoja	pantoja
pantoliano	pantoliano
pantone	pantone
pantorrilla	panturrilha
pantufla	pantufa
pantuflas	chinelos
pantuflo	pantufa
pantógrafo	pantógrafo
panza	pança / barriga
panzer	panzer
panzerfaust	panzerfaust
panzergruppe	panzergruppe
panzerjäger	panzerjäger
panzerkampfwagen	panzerkampfwagen
panzerkorps	panzerkorps
panzers	panzers
panzertruppe	panzertruppe
panzertruppen	panzertruppen
panzón	barrigudo
panícula	panícula
panópolis	panópolis
panóptico	panóptico
pao	pao
paola	paola
paoletti	paoletti
paoli	paoli
paolina	paolina
paolini	paolini
paolino	paolino
paolo	paolo
paolucci	paolucci
pap	pap
papa	papa / batata
papadakis	papadakis
papado	papado
papadopoulos	papadopoulos
papae	papae
papagayo	papagaio
papageno	papageno
papales	papais
papandreou	papandreou
papandreu	papandreou
papandréu	papandréu
paparazzi	paparazzi
paparizou	paparizou
papaver	papaver
papaveraceae	papaveraceae
papaya	papaia
papayo	mamoeiro
pape	pape
papeete	papeete
papel	papel
papeleo	papelada
papelera	lixeira
papeleras	bins
papelería	papelaria
papelerías	papelarias
papeles	papéis
papeletas	boletins
papen	papen
paper	paper
paperback	paperback
paperclip	paperclip
papercut	papercut
papers	papers
papert	papert
paphiopedilum	paphiopedilum
paphos	paphos
papi	papai
papiamento	papiamento
papila	papila
papilar	papilar
papilares	papilares
papilas	papilas
papilio	papilio
papilionidae	papilionidae
papillon	papillon
papillosa	papillosa
papiloma	papiloma
papilosos	papilosos
papin	papin
papineau	papineau
papini	papini
papio	papio
papirio	papírio
papiro	papiro
papiros	papiros
papis	papis
papista	papista
papistas	papistas
papp	papp
pappa	pappa
pappas	pappas
pappenheim	pappenheim
pappé	pappé
paprika	paprika
papua	papua
papuana	papuana
papuensis	papuensis
papy	papy
papá	papai / papá
papás	papais
papúa	papua
paquet	paquet
paquete	pacote
paquetes	pacotes
paquin	paquin
paquita	paquita
paquito	paquito
par	par
para	para
paraba	parava
paraban	paravam
parabellum	parabellum
parabeno	parabeno
parablennius	parablennius
paraboloide	paraboloide
parabólica	parabólica
parabólicas	parabólicas
parabólico	parabólico
parabólicos	parabólicos
paracaidismo	paraquedismo
paracaidista	pára-quedista / paraquedista
paracaidistas	paraquedistas
paracaídas	paraquedas / pára-quedas
paracetamol	paracetamol
parachute	parachute
parachutes	parachutes
parada	parada
paradas	paragens
parade	parade
paradero	paradeiro
paradies	paradies
paradigma	paradigma
paradigmas	paradigmas
paradigmático	paradigmático
paradis	paradis
paradisaea	paradisaea
paradise	paradise
paradisi	paradisi
paradiso	paradiso
paradisíaca	paradisíaca
paradisíaco	paradisíaco
parado	parado
paradoja	paradoxo
paradojas	paradoxos
parador	albergue
paradores	pensões
parados	desempregados
paradoxum	paradoxum
paradoxus	paradoxus
paradójica	paradoxal
paradójicamente	paradoxalmente
paradójicas	paradoxais
paradójico	paradoxal
paraense	paraense
paraensis	paraensis
parafernalia	parafernália
parafilia	parafilia
parafilias	parafilias
parafilética	parafilética
parafilético	parafilético
parafiléticos	parafiléticos
parafina	parafina
parafinas	parafinas
parafraseando	parafraseando
parafrasear	parafrasear
paragomphus	paragomphus
paragon	paragon
paraguariensis	paraguariensis
paraguarí	paraguarí
paraguas	guarda-chuva / sombrinha
paraguay	paraguai
paraguaya	paraguaia
paraguayas	paraguaias
paraguayo	paraguaio
paraguayos	paraguaios
paraguaçu	paraguaçu
paraibano	paraibano
paraiso	paraíso
paralaje	paralaxe
paralela	paralela
paralelas	paralelas
paralelepípedo	paralelepípedo
paralelismo	paralelismo
paralelo	paralelo
paralelogramo	paralelogramo
paralelogramos	paralelogramos
paralelos	paralelas
paralimni	paralimni
paraliza	paralisa
paralización	paralisação
paralizada	paralisada
paralizadas	paralisadas
paralizado	paralisado
paralizados	paralisados
paralizan	paralisam
paralizando	paralisando
paralizante	paralisante
paralizar	paralisar
paralizaron	paralisaram
paralizó	paralisou
parallax	parallax
parallela	parallela
parallels	paralelos
parallelus	parallelus
paralímpica	paralímpica
paralímpico	paralímpico
paralímpicos	paraolímpicos
paralítica	paralisada
paralítico	paralítico
paramagnética	paramagnética
paramahansa	paramahansa
paramaribo	paramaribo
parametrizada	parametrizada
parametros	parâmetros
paramilitar	paramilitar
paramilitares	paramilitares
paramore	paramore
paramos	paramos
paramount	paramount
paramédico	paramédico
paramédicos	paramédicos
paramétrica	paramétrica
paramétricas	paramétricas
paramétrico	paramétrico
paramétricos	paramétricos
paran	param
paranaense	paranaense
paranaenses	paranaenses
paranaguá	paranaguá
paranal	paranal
paranapanema	paranapanema
paranapiacaba	paranapiacaba
paranaíba	paranaíba
parando	parando
paraninfo	paraninfo
paranoia	paranóia
paranoias	paranóias
paranoica	paranóica
paranoico	paranóico
paranoicos	paranóicos
paranoid	paranoid
paranoide	paranóica
paranormal	paranormal
paranormales	paranormais / paranormal
paranthropus	paranthropus
paraná	paraná
parapanamericanos	parapan
parapente	parapente
parapeto	parapeito
parapetos	parapeitos
parapholis	parapholis
paraplejia	paraplegia
parapléjico	paraplégico
parapléjicos	paraplégicos
parapsicología	parapsicologia
parapsicólogo	parapsicólogo
parar	parar
pararon	pararam
parará	parará
pararía	pararia
parasimpático	parassimpático
parasitaria	parasitária
parasitarias	parasitárias
parasitismo	parasitismo
parasitoides	parasitóides
parasitología	parasitologia
parati	parati
paray	paray
paraíba	paraíba
paraíso	paraíso
paraísos	paraísos
parbat	parbat
parc	parc
parcel	parcel
parcela	parcela
parcelación	parcelamento
parcelas	parcelas
parche	patch
parches	correções
parchim	parchim
parcial	parcial
parciales	parciais
parcialidad	parcialidade
parcialmente	parcialmente
parco	parco
parcours	parcours
pardal	girafa / pássaro / pardal / leopardo / acónito
pardalis	pardalis
pardalotidae	pardalotidae
pardo	pardo / moreno / escuro
pardon	pardon
pardoux	pardoux
pardubice	pardubice
pardus	pardus
pare	pare
parece	parece
parecen	parecem
parecer	parecer
parecerá	parecerá
parecería	pareceria
parecida	parecida
parecido	semelhança
parecidos	parecidos
pareciendo	parecendo
parecieron	pareceram
pareció	pareceu
parecía	parecia
parecían	pareciam
pared	parede
paredes	paredes
paredón	paredão
pareja	dupla / parceiro / casal
parejas	casais
pareles	pareles
paremiología	paremiologia
paren	parem
parent	parent
parental	parental
parentales	parentais
parentela	parentela
parentesco	parentesco
parenthood	parenthood
parenti	parenti
pares	pares
parestesia	parestesia
paret	paret
pareto	pareto
parezca	pareça
parezcan	pareçam
parfait	parfait
parfitt	parfitt
parfum	parfum
parga	parga
pargo	pargo
pargs	pargs
parham	parham
pari	pari
paria	pária
parias	párias
paribas	paribas
paridad	paridade
paridae	paridae
pariente	parente
parientes	parentes
parietal	parietal
parietales	parietais
parietaria	parietaria
parigi	parigi
parin	parin
parinacota	parinacota
parini	parini
parir	parir
paris	paris
pariser	pariser
parish	parish
parisi	parisi
parisien	parisien
parisienne	parisienne
parisiens	parisiens
parisiensis	parisiensis
parisina	parisiense
parisino	parisiense
parisinos	parisienses
parisot	parisot
paristech	paristech
paritaria	paritária
parió	pariu
park	park
parke	parke
parken	parken
parker	parker
parkeri	parkeri
parkes	parkes
parking	estacionamento
parkinson	parkinson
parkinsonismo	parkinsonismo
parkland	parkland
parklife	parklife
parkman	parkman
parkour	parkour
parks	parks
parkway	parkway
parla	parla
parlamentaria	parlamentar
parlamentarias	parlamentares
parlamentario	parlamentar
parlamentarios	deputados
parlamentarismo	parlamentarismo
parlamentaristas	parlamentaristas
parlamento	parlamento
parlamentos	parlamentos
parlante	alto-falante / falante / altifalante
parlatore	parlatore
parliament	parliament
parlophone	parlophone
parma	parma
parmalat	parmalat
parmentier	parmentier
parmesano	parmesão
parmi	parmi
parmigianino	parmigianino
parménides	parménides
parnasianismo	parnasianismo
parnaso	parnaso
parnassus	parnassus
parnaíba	parnaíba
parnell	parnell
paro	desemprego
paroaria	paroaria
parodi	parodi
parodia	paródia
parodiada	parodiada
parodiando	parodiando
parodias	paródias
parodius	parodius
parody	parody
parola	parola
paroles	paroles
paronomasia	paronomásia
parophonus	parophonus
paros	paros
paroxetina	paroxetina
paroxismo	paroxismo
paroxística	paroxística
paroxítono	paroxítono
parpadea	pisca
parpadear	piscar
parque	parque
parques	parques
parquet	parquet
parquímetro	parquímetro
parr	parr
parra	parra
parrado	parrado
parral	parral
parramatta	parramatta
parricidio	parricídio
parrilla	churrasqueira
parrillada	grelhado / churrasco
parrillas	grades
parris	parris
parrish	parrish
parroquia	paróquia
parroquial	paroquial
parroquiales	paroquiais
parroquias	paróquias
parrot	parrot
parrott	parrott
parry	parry
pars	pars
parsa	parsa
parsecs	parsecs
parsi	parsi
parsifal	parsifal
parsimonia	parcimónia
parson	parson
parsons	parsons
part	part
partage	partage
parte	parte
parteaguas	divisória de águas
partei	partei
parten	partem
partenogénesis	partenogénese
partenos	partenos
partenón	pártenon
partera	parteira
partero	parteiro
partes	peças
parthenium	parthenium
parthica	parthica
parti	parti
partia	pártia
partibus	partibus
particionado	particionamento
particiones	partições
participa	participa
participaba	participava
participaban	participavam
participaciones	participações
participación	participação
participada	investida
participado	participado
participamos	participamos
participan	participam
participando	participando
participante	participante
participantes	participantes
participar	participar
participara	participasse
participaran	participassem
participaron	participaram
participará	participará
participarán	participarão
participaría	participaria
participarían	participariam
participativa	participativa
participativas	participativas
participativo	participativo
participativos	participativos
participe	participe
participen	participem
participio	particípio
participo	participo
participé	participei
participó	participou
partición	partição
partick	partick
particle	particle
particles	particles
particolare	particolare
particular	particular
particulares	particulares
particularidades	particularidades
particularismo	particularismo
particularmente	particularmente
particulier	particulier
partidaria	partidária
partidarias	seguindo
partidario	partidário
partidarios	apoiantes
partidismo	partidarismo
partidista	partidária
partido	partido
partiendo	partindo
partieron	partiram
parties	parties
partimos	partimos
partir	partir
partirá	partirá
partisan	partisan
partisano	guerrilheiro
partisanos	guerrilheiros
partisi	partisi
partita	partita
partitas	partitas
partition	partition
partitura	partitura
partituras	partituras
partizan	partizan
partizani	partizani
partió	partiu
partner	partner
partnership	partnership
parto	parto
parton	parton
partos	partos
partridge	partridge
parts	parts
partula	partula
partulidae	partulidae
partulina	partulina
party	party
parténope	partenope
partía	partia
partían	partiam
partícipes	inscritos
partícula	partícula
partículas	partículas
parulidae	parulidae
parupeneus	parupeneus
parvati	parvati
parviflora	parviflora
parviflorum	parviflorum
parviflorus	parviflorus
parvifolia	parvifolia
parvifolium	parvifolium
parvirostris	parvirostris
parvovirus	parvovírus
parvulus	parvulus
parvum	parvum
pará	pará
parábola	parábola
parábolas	parábolas
paráfrasis	paráfrase
parálisis	paralisia
parámetro	parâmetro
parámetros	parâmetros
parásito	parasita
parásitos	parasitas
paré	parei
parénquima	parênquima
paréntesis	parênteses
parís	paris
paró	parou
parónimo	parônimo
parótida	parótida
pas	pas
pasa	passa
pasaba	passava
pasaban	passavam
pasacalle	passacaglia
pasada	passada
pasadena	pasadena
pasadizo	passagem
pasado	passado
pasado mañana	depois de amanhã
pasados	passados
pasaje	passagem
pasajera	passageira
pasajeras	passageiras
pasajero	passageiro
pasajeros	passageiros
pasajes	passagens
pasamanos	corrimão
pasamontañas	balackava
pasamos	passamos
pasan	passam
pasando	passando
pasante	estagiário
pasantes	estagiários
pasantía	estágio
pasantías	estágios
pasaporte	passaporte
pasaportes	passaportes
pasar	passar
pasaran	passarão
pasarela	passarela
pasarelas	passarelas
pasaremos	passaremos
pasargada	pasárgada
pasaron	passaram
pasará	passará
pasarán	passarão
pasaré	passarei
pasaría	passaria
pasarían	passariam
pasas	passas
pasatiempo	passatempo
pasatiempos	passatempos
pascal	pascal
pascale	pascale
pascasio	pascasio
pasco	pasco
pascoe	pascoe
pascua	páscoa
pascual	pascual
pase	passe
pasea	passeia
paseaba	passeava
paseaban	passeavam
pasean	passeiam
paseando	passeando
pasear	passear
pasemos	passemos
pasen	passem
paseo	passeio
paseos	passeios
pases	passes
pasha	pasha
pashto	pashto
pasi	pasi
pasiega	pasiega
pasig	pasig
pasillo	corredor
pasillos	corredores
pasional	passional
pasionales	passionais
pasionaria	passiflora
pasiones	paixões
pasito	passinho
pasiva	passiva
pasivamente	passivamente
pasivas	passivas
pasividad	passividade
pasivo	passivo
pasivos	passivos
pasión	paixão
pasko	pasko
paso	paso / etapa / passo
pasodoble	pasodoble
pasok	pasok
pasolini	pasolini
pasorrealense	passorealense
pasos	passos
paspalum	paspalum
pasqua	pasqua
pasqual	pasqual
pasquale	pasquale
pasquali	pasquali
pasqualino	pasqualino
pasquel	pasquel
pasquier	pasquier
pasquini	pasquini
pasquino	pasquino
pass	pass
passage	passage
passages	passages
passaic	passaic
passant	passant
passat	passat
passau	passau
passed	passed
passengers	passengers
passer	passer
passeridae	passeridae
passerina	passerina
passerini	passerini
passions	passions
passive	passive
passy	passy
pasta	massa
pastaban	pastavam
pastafarismo	pastafarianismo
pastan	pastam
pastando	pastando
pastas	massa
pastaza	pastaza
paste	paste
pastel	bolo
pastelera	pasteleira
pastelero	pasteleiro
pastelería	pastelaria
pastelerías	pastelarias
pasteles	bolos
pasterización	pasteurização
pasterizar	pasteurizar
pasternak	pasternak
pasteur	pasteur
pasteurización	pasteurização
pasteurizada	pasteurizado
pasteurizar	pasteurizar
pastiche	pastiche
pastillas	comprimidos
pastizales	pastagens
pastor	pastor
pastora	pastora
pastoral	pastoral
pastorales	pastorais
pastoras	pastoras
pastore	pastore
pastorea	pastoreia \ pastorear
pastoreo	pastoreio
pastores	pastores
pastori	pastori
pastorino	pastorino
pastorius	pastorius
pastoriza	pastoriza
pastos	pastagens
pastosa	pastosa
pastrana	pastrana
pastún	pashtun
paszek	paszek
pasé	passei
pasó	passou
pat	pat
pata	pata
pataca	pataca
patada	pontapé / chute / chutar
patadas	pontapés
patagioenas	patagioenas
patagonia	patagônia
patagonica	patagonica
patagonicus	patagonicus
pataki	pataki
pataky	pataky
pataliputra	pataliputra
patan	patan
patas	pernas
patata	batatinha / marmêndoa / batata
patatas	batata
pate	pate
patea	chuta
pateado	chutado
pateando	chutando
patear	chutar
patel	patel
patens	patens
patenta	patenteia
patentada	patenteada
patentadas	patenteadas
patentado	patenteado
patentados	patenteados
patentar	patentear
patente	patente
patentes	patentes
patents	patents
patentó	patenteou
pater	pater
patera	patera
paterna	paterna
paternal	paternal
paternalismo	paternalismo
paternalista	paternalista
paternas	paternas
paternidad	paternidade
paterno	paterno
paternos	paternos
paternò	paternò
paterson	paterson
pateó	chutou
pathet	pathet
pathfinder	pathfinder
pathologie	pathologie
pathos	pathos
pathé	pathé
pati	pati
patiala	patiala
patience	patience
patients	patients
patil	patil
patin	patin
patina	patina
patinado	patinado
patinador	patinador
patinadora	patinadora
patinadores	patinadores
patinaje	patinagem
patinar	patinar
patines	patins
patineta	skate
patinir	patinir
patinkin	patinkin
patino	patino
patio	pátio
patios	pátios
patita	patinha
patitas	patas
patito	patinho
patitos	patinhos
patiño	patiño
patlabor	patlabor
patmos	patmos
patna	patna
pato	pato
patogenicidad	patogenicidade
patología	patologia
patologías	patologias
patológica	patológica
patológicas	patológicas
patológico	patológico
patológicos	patológicos
paton	paton
patoruzú	patoruzú
patos	patos
patoso	desajeitado
patras	patras
patrese	patrese
patri	patri
patria	pátria
patriae	patriae
patriarca	patriarca
patriarcado	patriarcado
patriarcados	patriarcados
patriarcal	patriarcal
patriarcales	patriarcais
patriarcas	patriarcas
patrias	pátrias
patric	patric
patrice	patrice
patricia	patrícia
patricio	patrício
patricios	patrícios
patrick	patrick
patrie	patrie
patrik	patrik
patrimoine	patrimoine
patrimonial	patrimonial
patrimonio	patrimônio / património
patrimonios	patrimónios
patriot	patriot
patriota	patriota
patriotas	patriotas
patriotismo	patriotismo
patriots	patriots
patrizia	patrizia
patrizio	patrizio
patrióticas	patrióticas
patriótico	patriótico
patrióticos	patrióticos
patrocina	patrocina
patrocinada	patrocinada
patrocinadas	patrocinadas
patrocinado	patrocinado
patrocinador	patrocinador
patrocinadora	patrocinadora
patrocinadores	patrocinadores
patrocinados	patrocinados
patrocinan	patrocinam
patrocinando	patrocinando
patrocinar	patrocinar
patrocinio	patrocínio
patrocinios	patrocínios
patrocinó	patrocinou
patroclo	pátroclo
patrol	patrol
patrologia	patrologia
patrona	patroa
patronal	patronato
patronales	patronais
patrones	padrões
patronímico	patronímico
patronímicos	patronímicos
patrulla	patrulha
patrullaba	patrulhava
patrullaban	patrulhavam
patrullado	patrulhado
patrullan	patrulham
patrullando	patrulhando
patrullas	patrulha
patrullero	patrulha
patrum	patrum
patry	patry
patrística	patrística
patrón	padrão
patsy	patsy
pattaya	pattaya
patten	patten
pattern	pattern
patterson	patterson
patti	patti
pattinson	pattinson
pattison	pattison
patton	patton
patty	patty
patula	patula
patum	patum
patuxent	patuxent
patxi	patxi
paty	paty
patérculo	patérculo
patética	patética
patéticas	patéticas
patético	patético
patéticos	patéticos
patí	patí
patín	patim
patógenas	patogénicas
patógeno	patogénico
patógenos	patogénicos
patólogo	patologista
patólogos	patologistas
pau	pau
pauciflora	pauciflora
paul	paul
